"EmployeeID","FirstName","LastName","Email","Gender","BirthDate","Age","DepartmentID","JobID","JobTitle","JobLevel","LocationID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","Exempt","FTE","RemoteStatus","ManagerID","ManagerName","FinalTenureYears","CurrentSalary","CurrentBonusTarget"
105287,"Theodore","Quillettbry","theodore.quillettbry105287@synteccorp.com","Female",1965-05-17,60,9,32,"Operations Analyst",2,7,2023-07-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108030,"Claire Silveroford",2.65,75642,3782
108643,"Harper","Pineonshire","harper.pineonshire108643@synteccorp.com","Male",1967-08-24,58,9,32,"Operations Analyst",2,3,2023-07-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106601,"Gianna Emunson",2.65,94204,4710
105717,"Lane","Burneway","lane.burneway105717@synteccorp.com","Non-Binary",1971-08-22,54,9,32,"Operations Analyst",2,11,2023-07-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105698,"Kayla Perryellsen",2.64,94646,4732
104004,"Taylor","Caldimore","taylor.caldimore104004@synteccorp.com","Female",1964-10-23,61,9,32,"Operations Analyst",2,12,2023-07-26,2025-02-19,"Terminated","Involuntary","Employee","Regular",TRUE,1,"Remote",105840,"Tyler Goldellham",1.57,74328,3716
108961,"Penelope","Delormond","penelope.delormond108961@synteccorp.com","Male",1982-08-22,43,9,32,"Operations Analyst",2,11,2023-08-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",109152,"Sophia Swaneson",2.57,85240,4262
107343,"Delilah","Bennishire","delilah.bennishire107343@synteccorp.com","Male",1981-08-27,44,9,32,"Operations Analyst",2,11,2023-08-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104283,"Naomi Torrorwall",2.56,100055,5003
107523,"Nicole","Camawin","nicole.camawin107523@synteccorp.com","Female",1992-05-16,33,9,32,"Operations Analyst",2,3,2023-08-21,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Hybrid",101319,"Dakota Clarkellway",2.55,76811,3841
105704,"Julia","Thornanson","julia.thornanson105704@synteccorp.com","Female",1988-06-02,37,9,32,"Operations Analyst",2,1,2023-08-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",100130,"Taylor Foxustone",2.53,97169,4858
104191,"Hannah","Graywellman","hannah.graywellman104191@synteccorp.com","Male",1977-11-23,48,9,32,"Operations Analyst",2,6,2023-09-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108478,"Valentina Norunberg",2.52,111094,5555
106746,"Hazel","Fordettden","hazel.fordettden106746@synteccorp.com","Male",1991-09-24,34,9,32,"Operations Analyst",2,6,2023-09-02,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100967,"Benjamin Torremore",2.52,102899,5145
106149,"Nicholas","Caraquist","nicholas.caraquist106149@synteccorp.com","Female",1992-12-09,33,9,32,"Operations Analyst",2,5,2023-09-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108500,"Taylor Radson",2.51,93258,4663
102353,"Daniela","Wrenuncroft","daniela.wrenuncroft102353@synteccorp.com","Male",1987-12-25,38,9,32,"Operations Analyst",2,5,2023-09-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108733,"Asher Camarwood",2.5,66688,3334
107483,"Hudson","Winderdale","hudson.winderdale107483@synteccorp.com","Female",1967-05-02,58,9,32,"Operations Analyst",2,9,2023-09-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102006,"Elena Torroden",2.48,78866,3943
102064,"Thomas","Raininberg","thomas.raininberg102064@synteccorp.com","Male",1995-02-09,31,9,32,"Operations Analyst",2,8,2023-09-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105005,"Liam Bramenlin",2.48,91958,4598
100589,"Jessica","Rowinmond","jessica.rowinmond100589@synteccorp.com","Male",1987-12-31,38,9,32,"Operations Analyst",2,12,2023-09-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107963,"Angela Lakearlin",2.47,84307,4215
103299,"Matthew","Rainonwin","matthew.rainonwin103299@synteccorp.com","Female",1978-02-03,48,9,32,"Operations Analyst",2,11,2023-10-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105690,"Kendall Monwellridge",2.44,69680,3484
102517,"Harley","Thornuby","harley.thornuby102517@synteccorp.com","Female",1990-06-09,35,9,32,"Operations Analyst",2,7,2023-10-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104992,"Phoenix Wardaland",2.42,103343,5167
106372,"Genesis","Ellenridge","genesis.ellenridge106372@synteccorp.com","Male",1972-04-20,53,9,32,"Operations Analyst",2,10,2023-10-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",109849,"Adam Greenoman",2.39,74909,3745
100977,"Clara","Stormodale","clara.stormodale100977@synteccorp.com","Female",2003-09-26,22,9,32,"Operations Analyst",2,8,2023-10-20,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107020,"David Norettman",2.39,72485,3624
107315,"Vincent","Blakeellman","vincent.blakeellman107315@synteccorp.com","Female",1963-04-27,62,9,32,"Operations Analyst",2,8,2023-10-25,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Hybrid",100283,"Theodore Springanmore",2.37,82746,4137
100072,"Quinn","Blandinridge","quinn.blandinridge100072@synteccorp.com","Female",1987-12-17,38,9,32,"Operations Analyst",2,1,2023-10-26,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103980,"Finley Daloward",2.37,89214,4461
104723,"Evelyn","Bennishire","evelyn.bennishire104723@synteccorp.com","Female",1971-10-10,54,9,32,"Operations Analyst",2,2,2023-11-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102583,"Camila Mondale",2.35,95395,4770
104222,"Emily","Blakeonward","emily.blakeonward104222@synteccorp.com","Female",1967-01-29,59,9,32,"Operations Analyst",2,4,2023-11-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107411,"Theodore Ellelin",2.3,94996,4750
102767,"Aria","Windstrom","aria.windstrom102767@synteccorp.com","Male",1971-09-06,54,9,32,"Operations Analyst",2,2,2023-11-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105060,"Emma Whitaland",2.29,82029,4101
109055,"George","Radanwin","george.radanwin109055@synteccorp.com","Male",1985-02-08,41,9,32,"Operations Analyst",2,8,2023-12-02,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100016,"Kiara Swaninstead",2.27,98788,4939
103141,"Maya","Roseway","maya.roseway103141@synteccorp.com","Male",1974-06-02,51,9,32,"Operations Analyst",2,10,2023-12-12,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",105213,"Stella Burnemont",2.24,84400,4220
103480,"Carmen","Bennishire","carmen.bennishire103480@synteccorp.com","Female",1987-04-15,38,9,32,"Operations Analyst",2,2,2023-12-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",105315,"Logan Blackerland",2.24,81187,4059
109114,"Caroline","Parkunward","caroline.parkunward109114@synteccorp.com","Female",1994-06-17,31,9,32,"Operations Analyst",2,4,2023-12-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106757,"Andrea Delettham",2.23,85320,4266
109912,"Lucy","Whitilin","lucy.whitilin109912@synteccorp.com","Female",1993-03-08,33,9,32,"Operations Analyst",2,1,2024-01-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108925,"Eleanor Ashingridge",2.18,68510,3426
102704,"Ian","Stormsen","ian.stormsen102704@synteccorp.com","Male",1980-05-01,45,9,32,"Operations Analyst",2,4,2024-01-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101693,"Samuel Parktonby",2.17,78264,3913
106401,"Cameron","Grayunmond","cameron.grayunmond106401@synteccorp.com","Male",1970-05-24,55,9,32,"Operations Analyst",2,1,2024-01-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",104324,"Sawyer Kendtonland",2.16,85007,4250
104861,"Jason","Meadsonridge","jason.meadsonridge104861@synteccorp.com","Male",1989-11-13,36,9,32,"Operations Analyst",2,2,2024-01-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104917,"Reese Chandiman",2.12,78506,3925
107807,"Felix","Torruby","felix.torruby107807@synteccorp.com","Male",1995-06-07,30,9,32,"Operations Analyst",2,8,2024-01-27,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Hybrid",108510,"Gabriella Adlerwellman",2.12,71147,3557
100759,"Wesley","Kendham","wesley.kendham100759@synteccorp.com","Male",1983-08-04,42,9,32,"Operations Analyst",2,7,2024-02-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103372,"Faith Marorthorne",2.1,99441,4972
103400,"Benjamin","Windobrook","benjamin.windobrook103400@synteccorp.com","Female",1985-02-24,41,9,32,"Operations Analyst",2,1,2024-02-02,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105168,"Kevin Willoham",2.1,72781,3639
105503,"Parker","Hartercroft","parker.hartercroft105503@synteccorp.com","Female",1981-06-30,44,9,32,"Operations Analyst",2,5,2024-02-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101843,"Preston Bennuman",2.06,66431,3322
108880,"Juliana","Torrwellward","juliana.torrwellward108880@synteccorp.com","Female",1984-08-17,41,9,32,"Operations Analyst",2,11,2024-02-19,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Remote",102769,"Micah Fordleyham",2.05,72342,3617
108124,"Victor","Grantellwood","victor.grantellwood108124@synteccorp.com","Female",1996-12-04,29,9,32,"Operations Analyst",2,1,2024-02-20,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",104152,"Cameron Norarridge",2.05,88918,4446
101881,"Kevin","Yorkettcrest","kevin.yorkettcrest101881@synteccorp.com","Female",1984-08-20,41,9,32,"Operations Analyst",2,9,2024-02-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",104488,"Chloe Chandettwood",2.04,71760,3588
102436,"Sawyer","Clarkemore","sawyer.clarkemore102436@synteccorp.com","Female",1986-03-24,39,9,32,"Operations Analyst",2,10,2024-02-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102631,"Asher Blakeinby",2.03,81997,4100
101245,"Addison","Hartaford","addison.hartaford101245@synteccorp.com","Male",1984-10-27,41,9,32,"Operations Analyst",2,11,2024-03-10,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",106587,"Arthur Oakarberg",2,92630,4632
107750,"Amelia","Colestead","amelia.colestead107750@synteccorp.com","Female",1980-10-30,45,9,32,"Operations Analyst",2,2,2024-03-30,2025-08-31,"Terminated","Reduction in Force","Employee","Regular",TRUE,1,"Hybrid",101175,"Ana Foxinman",1.42,76007,3800
101407,"Anthony","Rockingmore","anthony.rockingmore101407@synteccorp.com","Male",1973-02-02,53,9,32,"Operations Analyst",2,7,2024-04-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108500,"Taylor Radson",1.94,70022,3501
101440,"Kevin","Langanham","kevin.langanham101440@synteccorp.com","Female",1969-09-27,56,9,32,"Operations Analyst",2,5,2024-04-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",101553,"Carter Hallaton",1.89,88877,4444
106400,"Alyssa","Fieldstead","alyssa.fieldstead106400@synteccorp.com","Male",1971-10-31,54,9,32,"Operations Analyst",2,3,2024-04-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102848,"Hayden Grayby",1.88,90845,4542
105274,"Alice","Clarkwellton","alice.clarkwellton105274@synteccorp.com","Male",1965-04-25,60,9,32,"Operations Analyst",2,12,2024-04-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107640,"Connor Barsonstead",1.87,84611,4231
102079,"Caleb","Bennonden","caleb.bennonden102079@synteccorp.com","Female",2004-10-02,21,9,32,"Operations Analyst",2,7,2024-04-28,NA,"Active",NA,"Employee","Temporary",TRUE,0.6,"Onsite",101637,"Brianna Riveruworth",1.87,81170,4058
102800,"Evan","Winterunland","evan.winterunland102800@synteccorp.com","Female",1981-01-16,45,9,32,"Operations Analyst",2,11,2024-04-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107478,"Rafael Mononcroft",1.86,73150,3658
101582,"Austin","Faircott","austin.faircott101582@synteccorp.com","Female",1999-10-20,26,9,32,"Operations Analyst",2,5,2024-05-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100983,"Valentina Moncrest",1.84,83625,4181
105316,"Michael","Valewood","michael.valewood105316@synteccorp.com","Female",1972-11-05,53,9,32,"Operations Analyst",2,8,2024-05-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105690,"Kendall Monwellridge",1.82,64633,3232
104681,"Paul","Valetonquist","paul.valetonquist104681@synteccorp.com","Male",1966-01-06,60,9,32,"Operations Analyst",2,3,2024-05-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105843,"Mateo Longarshire",1.8,75441,3772
106907,"Leah","Crowinman","leah.crowinman106907@synteccorp.com","Female",1985-02-27,41,9,32,"Operations Analyst",2,3,2024-05-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105125,"Ethan Yorkonmont",1.79,84010,4200
102521,"Anna","Emley","anna.emley102521@synteccorp.com","Non-Binary",1998-12-31,27,9,32,"Operations Analyst",2,11,2024-06-05,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",107902,"Adam Marlin",1.76,85508,4275
105386,"Ruby","Reedellford","ruby.reedellford105386@synteccorp.com","Female",1974-06-05,51,9,32,"Operations Analyst",2,10,2024-06-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101298,"Grant Brightoncott",1.75,65015,3251
108152,"Richard","Delwellward","richard.delwellward108152@synteccorp.com","Female",1979-08-04,46,9,32,"Operations Analyst",2,2,2024-06-12,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Remote",100264,"Dakota Wrenohart",1.74,78998,3950
106973,"Parker","Whitinbrook","parker.whitinbrook106973@synteccorp.com","Male",1972-08-05,53,9,32,"Operations Analyst",2,3,2024-06-19,NA,"Active",NA,"Contractor","Regular",TRUE,0.8,"Hybrid",105168,"Kevin Willoham",1.72,91933,4597
100523,"Nolan","Bellinberg","nolan.bellinberg100523@synteccorp.com","Female",1966-08-29,59,9,32,"Operations Analyst",2,6,2024-06-26,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",107840,"Carla Hartercroft",1.7,84288,4214
101848,"Connor","Delettford","connor.delettford101848@synteccorp.com","Female",1985-04-12,40,9,32,"Operations Analyst",2,7,2024-06-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107835,"Peter Greenley",1.7,88270,4414
107953,"Eli","Greenwellby","eli.greenwellby107953@synteccorp.com","Male",1972-02-26,54,9,32,"Operations Analyst",2,9,2024-07-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104502,"Zoe Wrenellquist",1.68,82027,4101
107699,"Lily","Wolfewood","lily.wolfewood107699@synteccorp.com","Female",2002-09-13,23,9,32,"Operations Analyst",2,3,2024-07-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108997,"Delilah Rainuby",1.67,69266,3463
105383,"George","Kendunwall","george.kendunwall105383@synteccorp.com","Male",2002-10-13,23,9,32,"Operations Analyst",2,10,2024-07-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",106996,"Jeremiah Colewellwell",1.65,94584,4729
103560,"Layla","Adlerunton","layla.adlerunton103560@synteccorp.com","Male",1983-12-20,42,9,32,"Operations Analyst",2,2,2024-07-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109774,"Caroline Lakewellberg",1.64,64392,3220
104623,"George","Mononcroft","george.mononcroft104623@synteccorp.com","Male",1969-08-23,56,9,32,"Operations Analyst",2,12,2024-08-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109874,"Mia Fordelland",1.61,71749,3587
106314,"Grant","Hollerdale","grant.hollerdale106314@synteccorp.com","Female",1993-01-28,33,9,32,"Operations Analyst",2,3,2024-08-02,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",109375,"Elizabeth Goldson",1.6,72838,3642
101211,"Juliana","Lakeuridge","juliana.lakeuridge101211@synteccorp.com","Male",1964-09-21,61,9,32,"Operations Analyst",2,7,2024-08-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106162,"Eden Maranwood",1.6,86739,4337
105653,"Hudson","Bellenford","hudson.bellenford105653@synteccorp.com","Female",1968-07-17,57,9,32,"Operations Analyst",2,5,2024-08-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",102529,"Preston Oakmond",1.59,78515,3926
102439,"Diana","Hollingley","diana.hollingley102439@synteccorp.com","Male",2002-08-25,23,9,32,"Operations Analyst",2,7,2024-08-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103998,"Adrian Willoham",1.54,97570,4878
101432,"Jasmine","Burnland","jasmine.burnland101432@synteccorp.com","Female",1979-09-14,46,9,32,"Operations Analyst",2,1,2024-08-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100551,"Emerson Foxanbry",1.53,82081,4104
109828,"Dylan","Adlerwellman","dylan.adlerwellman109828@synteccorp.com","Male",1982-10-30,43,9,32,"Operations Analyst",2,11,2024-09-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100708,"Logan Stoneinway",1.52,94826,4741
106990,"Justin","Norettwood","justin.norettwood106990@synteccorp.com","Female",1997-06-08,28,9,32,"Operations Analyst",2,6,2024-09-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",102529,"Preston Oakmond",1.45,97246,4862
100435,"Dakota","Silverworth","dakota.silverworth100435@synteccorp.com","Female",1990-11-08,35,9,32,"Operations Analyst",2,9,2024-10-08,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",108832,"Xavier Rowelbry",1.42,87720,4386
104156,"Maya","Bramonland","maya.bramonland104156@synteccorp.com","Male",1967-12-06,58,9,32,"Operations Analyst",2,4,2024-10-09,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",106711,"Daniela Finoby",1.42,85602,4280
109962,"Jasmine","Blackinwall","jasmine.blackinwall109962@synteccorp.com","Male",1978-05-25,47,9,32,"Operations Analyst",2,6,2024-10-12,2025-09-01,"Terminated","Voluntary","Employee","Regular",TRUE,0.8,"Onsite",103553,"Daniel Thornerstrom",0.89,79273,3964
107668,"Harper","Clarkellway","harper.clarkellway107668@synteccorp.com","Female",1998-04-26,27,9,32,"Operations Analyst",2,11,2024-10-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108823,"Casey Delanwin",1.39,85331,4267
107524,"Emily","Blakeanmond","emily.blakeanmond107524@synteccorp.com","Female",1966-07-24,59,9,32,"Operations Analyst",2,12,2024-10-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103089,"Nolan Brightuward",1.37,89120,4456
108773,"Maya","Fieldistrom","maya.fieldistrom108773@synteccorp.com","Female",2002-01-20,24,9,32,"Operations Analyst",2,1,2024-10-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105213,"Stella Burnemont",1.36,81855,4093
110000,"Daniel","Rowwellin","daniel.rowwellin110000@synteccorp.com","Female",1993-10-01,32,9,32,"Operations Analyst",2,9,2024-11-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105972,"Maria Camocroft",1.35,87052,4353
104291,"Austin","Meadorquist","austin.meadorquist104291@synteccorp.com","Female",1978-04-06,47,9,32,"Operations Analyst",2,3,2024-11-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",102630,"Robert Wolfwellwell",1.34,69987,3499
104418,"Jayden","Finenwell","jayden.finenwell104418@synteccorp.com","Female",1963-02-18,63,9,32,"Operations Analyst",2,2,2024-11-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",107783,"Adrian Westward",1.33,82648,4132
103067,"Rebecca","Hawkeby","rebecca.hawkeby103067@synteccorp.com","Male",1972-06-28,53,9,32,"Operations Analyst",2,3,2024-11-22,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",102047,"Ana Emdale",1.3,92876,4644
106470,"Gabriel","Fordenlin","gabriel.fordenlin106470@synteccorp.com","Female",1991-09-14,34,9,32,"Operations Analyst",2,8,2024-12-03,2025-11-06,"Terminated","Voluntary","Contractor","Temporary",TRUE,1,"Hybrid",104276,"Austin Wreneham",0.93,79811,3991
107359,"Samuel","Finlinden","samuel.finlinden107359@synteccorp.com","Female",2004-12-22,21,9,32,"Operations Analyst",2,3,2024-12-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103415,"Lane Bartonley",1.27,68902,3445
108401,"Jeremiah","Willanstead","jeremiah.willanstead108401@synteccorp.com","Female",1993-03-31,32,9,32,"Operations Analyst",2,9,2024-12-10,2026-01-07,"Terminated","Voluntary","Employee","Regular",TRUE,1,"Onsite",105690,"Kendall Monwellridge",1.08,74745,3737
105351,"Harley","Crantonfield","harley.crantonfield105351@synteccorp.com","Male",1995-01-15,31,9,32,"Operations Analyst",2,3,2024-12-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108911,"Elijah Delorson",1.24,70233,3512
108187,"Alyssa","Greenastead","alyssa.greenastead108187@synteccorp.com","Male",1999-05-17,26,9,32,"Operations Analyst",2,11,2024-12-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105314,"Casey Wolfwellwell",1.23,92886,4644
100585,"Kingston","Preserway","kingston.preserway100585@synteccorp.com","Male",2000-02-11,26,9,32,"Operations Analyst",2,10,2024-12-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",101298,"Grant Brightoncott",1.22,75327,3766
109213,"Sawyer","Monorbry","sawyer.monorbry109213@synteccorp.com","Female",1967-03-13,58,9,32,"Operations Analyst",2,2,2024-12-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108288,"Owen Bramsondale",1.21,65962,3298
100727,"Lucas","Blandison","lucas.blandison100727@synteccorp.com","Female",1992-08-24,33,9,32,"Operations Analyst",2,11,2024-12-31,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102904,"Sebastian Rosearstone",1.19,81440,4072
106453,"Jayden","Roselin","jayden.roselin106453@synteccorp.com","Female",1968-12-23,57,9,32,"Operations Analyst",2,6,2024-12-31,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107291,"Ana Stormowall",1.19,96492,4825
106898,"Alicia","Kendarland","alicia.kendarland106898@synteccorp.com","Female",1973-08-25,52,9,32,"Operations Analyst",2,2,2025-01-11,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",102907,"Carlos Crowingstrom",1.16,77515,3876
105873,"Sydney","Bellonshire","sydney.bellonshire105873@synteccorp.com","Male",1996-01-18,30,9,32,"Operations Analyst",2,10,2025-01-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106943,"Kyle Ashellden",1.15,66329,3316
103204,"Lucas","Colearbrook","lucas.colearbrook103204@synteccorp.com","Female",1985-06-28,40,9,32,"Operations Analyst",2,8,2025-01-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108509,"Reese Crossanworth",1.14,66391,3320
106927,"Charlotte","Rockby","charlotte.rockby106927@synteccorp.com","Female",2003-06-25,22,9,32,"Operations Analyst",2,4,2025-01-21,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",106965,"Harley Clarkleymond",1.13,79332,3967
100932,"Charlie","Kinganridge","charlie.kinganridge100932@synteccorp.com","Female",1968-01-04,58,9,32,"Operations Analyst",2,5,2025-01-22,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",100892,"Bailey Fairtonford",1.13,89590,4480
101709,"Kiara","Barsonham","kiara.barsonham101709@synteccorp.com","Female",2002-12-03,23,9,32,"Operations Analyst",2,1,2025-01-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105336,"Scarlett Barsonstead",1.13,66612,3331
105764,"Benjamin","Oaksonmond","benjamin.oaksonmond105764@synteccorp.com","Female",1990-04-06,35,9,32,"Operations Analyst",2,2,2025-01-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106768,"Elena Northleyway",1.11,72852,3643
102163,"Rafael","Pineiwin","rafael.pineiwin102163@synteccorp.com","Female",1996-04-23,29,9,32,"Operations Analyst",2,10,2025-01-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",104276,"Austin Wreneham",1.11,84995,4250
109819,"Drew","Marwood","drew.marwood109819@synteccorp.com","Male",1996-07-10,29,9,32,"Operations Analyst",2,5,2025-02-15,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",108510,"Gabriella Adlerwellman",1.06,68945,3447
103143,"Charlotte","Radanridge","charlotte.radanridge103143@synteccorp.com","Female",1970-09-19,55,9,32,"Operations Analyst",2,3,2025-02-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108105,"Kiara Pineingcrest",1.04,90012,4501
102355,"Stella","Thornenmere","stella.thornenmere102355@synteccorp.com","Male",1998-08-15,27,9,32,"Operations Analyst",2,12,2025-03-13,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",109209,"Abigail Riveranshire",0.99,71085,3554
102730,"Jennifer","Fielderham","jennifer.fielderham102730@synteccorp.com","Female",1992-04-01,33,9,32,"Operations Analyst",2,12,2025-03-20,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100289,"Sawyer Silveranbry",0.97,81809,4090
107111,"Christopher","Eastham","christopher.eastham107111@synteccorp.com","Male",1978-08-18,47,9,32,"Operations Analyst",2,3,2025-03-20,NA,"Active",NA,"Contractor","Regular",TRUE,0.6,"Onsite",104324,"Sawyer Kendtonland",0.97,90367,4518
103083,"Autumn","Milleysen","autumn.milleysen103083@synteccorp.com","Female",1993-02-10,33,9,32,"Operations Analyst",2,1,2025-04-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103369,"Savannah Cranerwell",0.94,81212,4061
108751,"Rose","Wolfeway","rose.wolfeway108751@synteccorp.com","Male",1975-06-22,50,9,32,"Operations Analyst",2,12,2025-04-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100991,"Victoria Hallardale",0.93,66036,3302
101834,"Erica","Cransonley","erica.cransonley101834@synteccorp.com","Male",1982-09-15,43,9,32,"Operations Analyst",2,7,2025-04-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101169,"Daniel Grayunstrom",0.89,98025,4901
102809,"Jennifer","Delarridge","jennifer.delarridge102809@synteccorp.com","Female",2004-05-26,21,9,32,"Operations Analyst",2,4,2025-05-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107839,"Peter Finenmere",0.82,73061,3653
101442,"Anthony","Barwellman","anthony.barwellman101442@synteccorp.com","Female",1974-03-14,51,9,32,"Operations Analyst",2,7,2025-05-23,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",107360,"Kyle Winderdale",0.8,88052,4403
103298,"Eva","Burnelwin","eva.burnelwin103298@synteccorp.com","Male",1982-11-04,43,9,32,"Operations Analyst",2,5,2025-06-12,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",108837,"Mason Foxerden",0.74,85344,4267
